iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
ARE,2021-01-01 00:00:00,2021-12-31 00:00:00,international-shipping,n2o,,tonnes,annual,2023-10-10 21:31:23.328456,
ARE,2021-01-01 00:00:00,2021-12-31 00:00:00,international-shipping,co2e_100yr,14336129.328975942,tonnes,annual,2023-10-10 21:31:23.328466,
ARE,2021-01-01 00:00:00,2021-12-31 00:00:00,international-shipping,co2e_20yr,14336129.328975942,tonnes,annual,2023-10-10 21:31:23.328474,
ARE,2022-01-01 00:00:00,2022-12-31 00:00:00,international-shipping,co2,15052953.774077097,tonnes,annual,2023-10-10 21:31:23.329126,
ARE,2022-01-01 00:00:00,2022-12-31 00:00:00,international-shipping,ch4,,tonnes,annual,2023-10-10 21:31:23.329141,
ARE,2022-01-01 00:00:00,2022-12-31 00:00:00,international-shipping,n2o,,tonnes,annual,2023-10-10 21:31:23.32915,
ARE,2022-01-01 00:00:00,2022-12-31 00:00:00,international-shipping,co2e_100yr,15052953.774077097,tonnes,annual,2023-10-10 21:31:23.329161,
ARE,2022-01-01 00:00:00,2022-12-31 00:00:00,international-shipping,co2e_20yr,15052953.774077097,tonnes,annual,2023-10-10 21:31:23.329169,
ARE,2023-01-01 00:00:00,2023-12-31 00:00:00,international-shipping,co2,13830473.81992475,tonnes,annual,2023-10-10 21:31:23.329808,
ARE,2023-01-01 00:00:00,2023-12-31 00:00:00,international-shipping,ch4,,tonnes,annual,2023-10-10 21:31:23.329822,
ARE,2023-01-01 00:00:00,2023-12-31 00:00:00,international-shipping,n2o,,tonnes,annual,2023-10-10 21:31:23.329831,
ARE,2023-01-01 00:00:00,2023-12-31 00:00:00,international-shipping,co2e_100yr,13830473.81992475,tonnes,annual,2023-10-10 21:31:23.329841,
ARE,2023-01-01 00:00:00,2023-12-31 00:00:00,international-shipping,co2e_20yr,13830473.81992475,tonnes,annual,2023-10-10 21:31:23.329849,
ARG,2015-01-01 00:00:00,2015-12-31 00:00:00,international-shipping,co2,2400061.4919963675,tonnes,annual,2023-10-10 21:31:23.330501,
ARG,2015-01-01 00:00:00,2015-12-31 00:00:00,international-shipping,ch4,,tonnes,annual,2023-10-10 21:31:23.330516,
ARG,2015-01-01 00:00:00,2015-12-31 00:00:00,international-shipping,n2o,,tonnes,annual,2023-10-10 21:31:23.330524,
ARG,2015-01-01 00:00:00,2015-12-31 00:00:00,international-shipping,co2e_100yr,2400061.4919963675,tonnes,annual,2023-10-10 21:31:23.330533,
ARG,2015-01-01 00:00:00,2015-12-31 00:00:00,international-shipping,co2e_20yr,2400061.4919963675,tonnes,annual,2023-10-10 21:31:23.330541,
ARG,2016-01-01 00:00:00,2016-12-31 00:00:00,international-shipping,co2,2876625.625310861,tonnes,annual,2023-10-10 21:31:23.33119,
ARG,2016-01-01 00:00:00,2016-12-31 00:00:00,international-shipping,ch4,,tonnes,annual,2023-10-10 21:31:23.331205,
ARG,2016-01-01 00:00:00,2016-12-31 00:00:00,international-shipping,n2o,,tonnes,annual,2023-10-10 21:31:23.331214,
ARG,2016-01-01 00:00:00,2016-12-31 00:00:00,international-shipping,co2e_100yr,2876625.625310861,tonnes,annual,2023-10-10 21:31:23.331224,
ARG,2016-01-01 00:00:00,2016-12-31 00:00:00,international-shipping,co2e_20yr,2876625.625310861,tonnes,annual,2023-10-10 21:31:23.331232,
ARG,2017-01-01 00:00:00,2017-12-31 00:00:00,international-shipping,co2,3126582.801192505,tonnes,annual,2023-10-10 21:31:23.331867,
ARG,2017-01-01 00:00:00,2017-12-31 00:00:00,international-shipping,ch4,,tonnes,annual,2023-10-10 21:31:23.331882,
ARG,2017-01-01 00:00:00,2017-12-31 00:00:00,international-shipping,n2o,,tonnes,annual,2023-10-10 21:31:23.331891,
ARG,2017-01-01 00:00:00,2017-12-31 00:00:00,international-shipping,co2e_100yr,3126582.801192505,tonnes,annual,2023-10-10 21:31:23.331901,
ARG,2017-01-01 00:00:00,2017-12-31 00:00:00,international-shipping,co2e_20yr,3126582.801192505,tonnes,annual,2023-10-10 21:31:23.331912,
ARG,2018-01-01 00:00:00,2018-12-31 00:00:00,international-shipping,co2,2986423.0929263085,tonnes,annual,2023-10-10 21:31:23.332556,
